elevation_mean,elevation_std,slope_mean,slope_std,NDVI_mean,NDVI_std,NDCI_mean,NDCI_std,IronRatio_mean,IronRatio_std,landcover_mode,lat,lon,name,mineral,label
400.69162298566334,34.338172698259804,12.121689751261735,6.137287847478136,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999996,38.05241,-120.54851,"Non-REE Site range(0, 200)",Non-REE,0
1657.938186356223,44.090313210409604,11.680246787039188,6.869702911491836,0.0,0.0,0.0,0.0,0.0,0.0,60.0,37.58222,-110.23182,"Non-REE Site range(0, 200)",Non-REE,0
1190.3261406138245,98.52629047276228,12.853436533353976,10.686441331924588,0.0,0.0,0.0,0.0,0.0,0.0,60.0,36.57496,-117.96064,"Non-REE Site range(0, 200)",Non-REE,0
1427.653835108545,67.8152623181996,14.927582559038894,9.352902628846925,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000004,36.03108,-117.82311,"Non-REE Site range(0, 200)",Non-REE,0
437.3915570120667,45.37961049268982,10.793105139970177,5.2462699824929,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.16911,-120.60241,"Non-REE Site range(0, 200)",Non-REE,0
1649.6019283014734,138.07888029199094,25.69181091736002,9.202051966966687,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.69522,-118.80677,"Non-REE Site range(0, 200)",Non-REE,0
1307.797464472977,63.84845978373708,14.311744761269532,7.154474041008935,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35.26192,-114.0802,"Non-REE Site range(0, 200)",Non-REE,0
1848.753810268303,88.2542594913293,20.287492904483226,7.727442886915145,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,31.37514,-110.70539,"Non-REE Site range(0, 200)",Non-REE,0
861.2365067199889,25.300602058036038,7.077257299596055,4.394099263480337,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.16681,-112.16742,"Non-REE Site range(0, 200)",Non-REE,0
1320.7307413632582,87.63986107220221,14.776413511958635,8.737431521253981,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.11047,-121.10935,"Non-REE Site range(0, 200)",Non-REE,0
379.8586017303085,45.992376559211266,10.701429642043966,6.958488034659935,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.97961,-120.4866,"Non-REE Site range(0, 200)",Non-REE,0
725.9909346868301,41.31058391336885,11.584078712816568,6.599952785525985,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000001,35.04169,-114.4372,"Non-REE Site range(0, 200)",Non-REE,0
81.25893522869148,7.911984508639901,3.07392867699937,1.8160209097725033,0.0,0.0,0.0,0.0,0.0,0.0,29.99999999999999,38.94489,-121.25743,"Non-REE Site range(0, 200)",Non-REE,0
1130.8649765637297,9.262179084833942,3.6585142766629226,2.146625873907244,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000018,31.64763,-111.27402,"Non-REE Site range(0, 200)",Non-REE,0
1326.5266355320116,37.62215182775338,11.968909795583734,6.169977574769616,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,34.13333,-116.51945,"Non-REE Site range(0, 200)",Non-REE,0
268.75667164974055,62.28606379238814,16.259818227378716,9.685197313853456,0.0,0.0,0.0,0.0,0.0,0.0,59.999999999999986,32.88313,-114.81524,"Non-REE Site range(0, 200)",Non-REE,0
213.5122397211907,3.2211674777595967,1.298235393071017,0.8208164396784573,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.10228,-113.34856,"Non-REE Site range(0, 200)",Non-REE,0
117.05328591589597,7.72274702662951,2.4728568598340215,2.9859031660176854,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999996,44.06011,-123.25508,"Non-REE Site range(0, 200)",Non-REE,0
1681.0536084692792,102.47653884748505,21.485646993319445,7.372003538826935,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.17704,-122.85691,"Non-REE Site range(0, 200)",Non-REE,0
1082.793719697583,127.63044370948869,22.43024335745445,7.661451272500088,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.26428,-123.12056,"Non-REE Site range(0, 200)",Non-REE,0
1349.308067723425,140.09113720934818,23.25080880144797,7.645717677920625,0.0,0.0,0.0,0.0,0.0,0.0,30.0,44.32624,-118.93884,"Non-REE Site range(0, 200)",Non-REE,0
1194.498511803974,46.54293792117289,11.049956163125858,6.600326635473425,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999982,33.99116,-111.84852,"Non-REE Site range(0, 200)",Non-REE,0
219.72191157196568,48.54293825928908,8.27035287809786,6.522940377020798,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999993,43.17341,-123.43537,"Non-REE Site range(0, 200)",Non-REE,0
166.8043266993224,28.979732922064795,8.626875678721536,4.9195323727947695,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.20071,-120.86182,"Non-REE Site range(0, 200)",Non-REE,0
791.0895197076367,68.24430856856557,11.579182861344162,5.379187447630944,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,37.51663,-119.99268,"Non-REE Site range(0, 200)",Non-REE,0
994.9969188618069,104.11689777103514,21.43560150737041,8.01888685082209,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.72139,-119.91285,"Non-REE Site range(0, 200)",Non-REE,0
1305.1048038549136,126.51294174564144,27.014301626412195,11.258697075115267,0.0,0.0,0.0,0.0,0.0,0.0,29.99999999999998,44.90048,-114.72904,"Non-REE Site range(0, 200)",Non-REE,0
1139.4853787328375,54.252894205686474,12.306369955706124,6.840811510567664,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43.37487,-117.22539,"Non-REE Site range(0, 200)",Non-REE,0
506.5321621140881,92.69114509871655,15.71306086734667,7.011900398075306,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000009,37.64659,-120.24266,"Non-REE Site range(0, 200)",Non-REE,0
792.3890516189484,99.54137560343777,21.805491886717405,7.694300274531103,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.03622,-123.08864,"Non-REE Site range(0, 200)",Non-REE,0
399.4875285051431,5.183885781332356,2.5026663773862152,1.8856284729413144,0.0,0.0,0.0,0.0,0.0,0.0,60.0,34.84388,-116.17684,"Non-REE Site range(0, 200)",Non-REE,0
48.620425736546956,5.168030016876871,3.146358419814635,2.679826497372147,0.0,0.0,0.0,0.0,0.0,0.0,40.00000000000002,37.46572,-120.5857,"Non-REE Site range(0, 200)",Non-REE,0
2585.0414538375267,120.14548621400857,14.722254292196824,4.908458634552183,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.14992,-119.31764,"Non-REE Site range(0, 200)",Non-REE,0
1605.4259809442415,148.12662129124564,26.153410847086647,8.485141266326185,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,44.04208,-115.71846,"Non-REE Site range(0, 200)",Non-REE,0
2318.498393102878,51.65709198434226,12.677641392921826,7.40327544641397,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000032,41.48187,-111.37273,"Non-REE Site range(0, 200)",Non-REE,0
1566.670332649747,39.83588798453478,12.729788299812622,8.41307589577482,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999993,32.06679,-110.08399,"Non-REE Site range(0, 200)",Non-REE,0
1592.389003711065,60.58203785414562,15.774151690532346,9.128051085328005,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.96659,-117.89678,"Non-REE Site range(0, 200)",Non-REE,0
1466.240630930304,64.55882115153243,10.345454294176744,7.468877725159967,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.41959,-118.81039,"Non-REE Site range(0, 200)",Non-REE,0
1485.7620494548983,64.7997746244005,14.86601615497272,6.737250149522856,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.95128,-115.99456,"Non-REE Site range(0, 200)",Non-REE,0
1683.596500128384,49.79275155328161,10.852574838275748,8.040662964733011,0.0,0.0,0.0,0.0,0.0,0.0,59.999999999999964,38.45496,-113.07691,"Non-REE Site range(0, 200)",Non-REE,0
864.3307532618808,74.49519109751134,14.055818781291965,8.691093928577422,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000001,34.11256,-111.66742,"Non-REE Site range(0, 200)",Non-REE,0
1221.1633200307172,50.841671462463864,12.239006458273012,6.365685684987396,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999999999,31.39904,-110.91318,"Non-REE Site range(0, 200)",Non-REE,0
1136.0072719354412,49.065000237622655,15.916932932595444,6.427393065060078,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.29519,-120.86183,"Non-REE Site range(0, 200)",Non-REE,0
1995.9752812997153,126.15796184517716,18.66431282986148,8.375478738111322,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000007,41.21739,-117.27286,"Non-REE Site range(0, 200)",Non-REE,0
239.32775850975943,5.877048049242159,2.4609346744381706,1.5395513058097237,0.0,0.0,0.0,0.0,0.0,0.0,59.999999999999986,32.97694,-114.78833,"Non-REE Site range(0, 200)",Non-REE,0
869.4590180824345,112.4053526510224,25.92718883995557,8.366066617089778,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,34.35831,-118.354,"Non-REE Site range(0, 200)",Non-REE,0
394.011369752549,15.97530909370668,3.5134763813951904,4.461207066399348,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999,33.66724,-117.33147,"Non-REE Site range(0, 200)",Non-REE,0
1590.972216756246,13.25505356011221,4.139750969095709,3.263643226926453,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.94663,-111.85938,"Non-REE Site range(0, 200)",Non-REE,0
1640.6283189250873,59.438039202739446,14.552986758893454,6.580172586369834,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000043,39.47213,-118.07985,"Non-REE Site range(0, 200)",Non-REE,0
1760.5383143935903,96.28527493222428,17.70869469238638,9.177832250649042,0.0,0.0,0.0,0.0,0.0,0.0,60.0,39.18021,-118.19656,"Non-REE Site range(0, 200)",Non-REE,0
34.04031994208807,8.040672130118338,3.5072652921495266,2.590774853857327,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000005,38.2077,-121.08382,"Non-REE Site range(0, 200)",Non-REE,0
731.8849421878657,64.37034723146202,19.245550798040743,7.16168042683831,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000009,42.75842,-123.19505,"Non-REE Site range(0, 200)",Non-REE,0
422.9419599252023,119.14624964177702,20.219978272375283,9.508534577075167,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000007,37.62682,-120.1496,"Non-REE Site range(0, 200)",Non-REE,0
1399.2483226286927,38.622488133117876,6.701524930684974,6.189400590193885,0.0,0.0,0.0,0.0,0.0,0.0,30.00000000000003,39.60989,-119.731,"Non-REE Site range(0, 200)",Non-REE,0
1486.696911860041,70.37599015550275,11.40242892142419,7.1146613835384676,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000014,42.09382,-112.34362,"Non-REE Site range(0, 200)",Non-REE,0
1499.1709742935068,33.70908420866416,10.72139693224241,6.16244643960904,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999993,31.52344,-110.62007,"Non-REE Site range(0, 200)",Non-REE,0
2911.2238485380713,61.06829080434855,13.021324652713691,8.89359991204753,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.49024,-118.96406,"Non-REE Site range(0, 200)",Non-REE,0
322.26620678309376,4.959306934065801,2.5969192338929656,1.860121364714981,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000000001,33.55697,-112.30963,"Non-REE Site range(0, 200)",Non-REE,0
5.995769415879158,8.046324078614466,3.6275348249857404,4.3854902587441025,0.0,0.0,0.0,0.0,0.0,0.0,80.00000000000003,36.68663,-121.81102,"Non-REE Site range(0, 200)",Non-REE,0
1600.8090547829836,120.44610798799351,24.779762842251422,7.384845725243032,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.63912,-118.86622,"Non-REE Site range(0, 200)",Non-REE,0
2000.0679139179324,42.08100502504191,8.690149091816927,4.8380548362548845,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999999999,37.67161,-117.40648,"Non-REE Site range(0, 200)",Non-REE,0
1343.3225498519587,93.48406922483693,18.034780772306178,7.170504190131677,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,41.36154,-122.69581,"Non-REE Site range(0, 200)",Non-REE,0
523.0635383681757,37.23383398112582,10.270450082805791,5.306579741264188,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.02431,-120.63021,"Non-REE Site range(0, 200)",Non-REE,0
2118.5260891701696,129.90855975713123,18.16649501463441,10.477701828138091,0.0,0.0,0.0,0.0,0.0,0.0,20.0,37.93773,-118.33654,"Non-REE Site range(0, 200)",Non-REE,0
1891.8765764957702,88.03511568662414,13.732082337443515,6.359318995179857,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000005,39.18629,-120.39882,"Non-REE Site range(0, 200)",Non-REE,0
1434.4657588482105,5.401604227652664,2.039410751223407,1.1468033023890727,0.0,0.0,0.0,0.0,0.0,0.0,30.00000000000001,42.32571,-113.23255,"Non-REE Site range(0, 200)",Non-REE,0
671.167718901517,41.03038575369912,7.481215263949885,4.6914887353395995,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.09531,-116.66917,"Non-REE Site range(0, 200)",Non-REE,0
1682.709679339215,66.16476349440151,17.653937283350903,6.528626737112495,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44.85596,-118.39327,"Non-REE Site range(0, 200)",Non-REE,0
277.9235346331149,31.49038692190573,13.669889550968904,7.165170180110971,0.0,0.0,0.0,0.0,0.0,0.0,60.0,33.75785,-114.5589,"Non-REE Site range(0, 200)",Non-REE,0
1055.5606890072354,108.15786320374433,22.557455488852543,8.03943597263425,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.04625,-122.67031,"Non-REE Site range(0, 200)",Non-REE,0
1159.6051148726888,108.12339547833506,22.96375010749362,7.803214568927006,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,40.03797,-121.13715,"Non-REE Site range(0, 200)",Non-REE,0
1339.048605305968,6.173130314279621,2.598347167879474,1.5761433169608454,0.0,0.0,0.0,0.0,0.0,0.0,30.00000000000001,41.44816,-120.56076,"Non-REE Site range(0, 200)",Non-REE,0
2087.7896133970926,88.04160104885058,12.50841652558039,5.42791131042538,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,38.77103,-117.82705,"Non-REE Site range(0, 200)",Non-REE,0
692.0898027629999,40.80232869877994,13.241325321894413,6.071124581222856,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.44433,-122.91658,"Non-REE Site range(0, 200)",Non-REE,0
1473.2620731818806,44.60936725900478,16.21062727326155,7.138400911778416,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.99127,-115.83679,"Non-REE Site range(0, 200)",Non-REE,0
1975.0107867659376,73.29490997630842,16.80591664669914,6.516210343700006,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000014,40.5624,-117.13178,"Non-REE Site range(0, 200)",Non-REE,0
752.6167299469788,38.63935032543411,9.979906703722268,5.875692730771089,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.11209,-120.95463,"Non-REE Site range(0, 200)",Non-REE,0
521.0053564909845,7.371072902683308,2.6007423876375118,1.7730650953774971,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000002,36.0592,-115.01833,"Non-REE Site range(0, 200)",Non-REE,0
1884.0783734430934,54.872905053420716,8.900691609201987,5.095098852221933,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.46081,-118.31063,"Non-REE Site range(0, 200)",Non-REE,0
1295.209571523065,133.71369083664646,27.04387474158903,13.123889663798487,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000007,33.85063,-110.57791,"Non-REE Site range(0, 200)",Non-REE,0
1908.1694328255626,29.542145395345006,9.7935833346757,4.9289321224189395,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.92936,-114.63694,"Non-REE Site range(0, 200)",Non-REE,0
174.61484466238494,26.934180112388354,6.1075774469439,6.223191968955053,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999999998,33.68336,-114.43409,"Non-REE Site range(0, 200)",Non-REE,0
644.7711298202254,50.19207595446953,11.774395601212658,7.048012793233425,0.0,0.0,0.0,0.0,0.0,0.0,30.00000000000001,44.83294,-119.72749,"Non-REE Site range(0, 200)",Non-REE,0
331.6242658634722,47.04293394778452,13.326496183111255,6.515952720148596,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,38.53768,-120.8438,"Non-REE Site range(0, 200)",Non-REE,0
1436.1346812825154,13.790206502149616,3.8804199414027076,2.158930214071858,0.0,0.0,0.0,0.0,0.0,0.0,60.0,39.06435,-113.23441,"Non-REE Site range(0, 200)",Non-REE,0
444.17536647592914,77.67253806940427,14.697380880782989,6.837717013959381,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.58402,-122.51666,"Non-REE Site range(0, 200)",Non-REE,0
640.4009520061047,123.64584441776424,23.61162138378615,8.668142084763637,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.75984,-123.11581,"Non-REE Site range(0, 200)",Non-REE,0
1831.5172236842357,86.42295307767529,13.852364942254047,5.983900612302018,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999986,37.35526,-115.76807,"Non-REE Site range(0, 200)",Non-REE,0
1945.7850121068614,110.55476324844294,17.522266175647324,6.395337809684813,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.00343,-122.89583,"Non-REE Site range(0, 200)",Non-REE,0
2962.967585080757,143.33249210612536,26.660602915083892,9.258299814395537,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000007,40.54384,-111.63498,"Non-REE Site range(0, 200)",Non-REE,0
1846.727955918611,62.85304750315962,11.331446090384464,5.27495091775726,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.73408,-114.83367,"Non-REE Site range(0, 200)",Non-REE,0
1927.122816019598,122.90142017720223,20.37673227563848,6.132377380849836,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44.58455,-118.64045,"Non-REE Site range(0, 200)",Non-REE,0
1350.9661814523204,57.09473499316233,13.646483657476205,5.250395011758756,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.55554,-118.70342,"Non-REE Site range(0, 200)",Non-REE,0
779.5475834099552,47.72882502816715,12.929943478663741,8.576174902941114,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000009,38.25571,-120.53241,"Non-REE Site range(0, 200)",Non-REE,0
1818.7786726764136,63.26617911841798,16.73034732270871,7.249028355102829,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000005,43.18072,-111.1269,"Non-REE Site range(0, 200)",Non-REE,0
2111.5289961136623,71.77400523804253,12.692226629329054,6.195888241556774,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.91488,-120.13382,"Non-REE Site range(0, 200)",Non-REE,0
269.41034234070474,85.3270398521303,19.05647965602138,10.34234976946813,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.89984,-123.56803,"Non-REE Site range(0, 200)",Non-REE,0
659.3699734248453,18.525386550239133,4.9065365948070525,3.6382834061518605,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999999997,34.89971,-116.92557,"Non-REE Site range(0, 200)",Non-REE,0
859.8278732398596,122.30736790844556,15.031177737304287,8.053304474278866,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.87428,-122.69667,"Non-REE Site range(0, 200)",Non-REE,0
589.4009124703683,155.6197436807363,21.91525206835089,6.297246409574468,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000004,36.87665,-119.30986,"Non-REE Site range(0, 200)",Non-REE,0
778.5325289747194,143.7660361940701,21.752534888536466,8.79581567564476,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.31594,-123.19613,"Non-REE Site range(0, 200)",Non-REE,0
2263.060356986842,123.24387509185809,17.381047103370808,9.507004849597244,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999996,44.7324,-113.02921,"Non-REE Site range(0, 200)",Non-REE,0
1867.1620534335818,107.90400096475186,22.167037229388214,15.674977858049363,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.75487,-110.9469,"Non-REE Site range(0, 200)",Non-REE,0
1424.8050372594453,6.865805123536085,2.426087924923404,1.8566110681460666,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999982,39.38634,-112.55274,"Non-REE Site range(0, 200)",Non-REE,0
309.5840888384922,33.14793067993877,11.1138793652152,5.388375430669547,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.21297,-120.68184,"Non-REE Site range(0, 200)",Non-REE,0
42.67416918622938,7.687320073098117,3.43114853544399,2.913737018391153,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44.99008,-123.0623,"Non-REE Site range(0, 200)",Non-REE,0
1094.1137504030655,13.005632708479428,3.250646106755606,1.894775591372299,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000007,31.96182,-111.09489,"Non-REE Site range(0, 200)",Non-REE,0
1834.1719290457595,79.0804255106208,12.030772506137835,5.652028511075492,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999964,37.01385,-117.91232,"Non-REE Site range(0, 200)",Non-REE,0
1241.1931722150457,71.76035125289697,11.545788645252122,5.736003212567268,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.05961,-120.216,"Non-REE Site range(0, 200)",Non-REE,0
2010.284888127328,156.8844904962707,26.937686500221538,6.393222406727463,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.21667,-118.62033,"Non-REE Site range(0, 200)",Non-REE,0
9.08568747121523,6.081160908663895,2.522476963907637,2.9997330960225623,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999993,43.10451,-124.18759,"Non-REE Site range(0, 200)",Non-REE,0
1785.137313349853,48.17423601892143,10.836919042866192,7.377166059895117,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,37.77495,-115.96758,"Non-REE Site range(0, 200)",Non-REE,0
1682.9845437623014,40.684059077954814,6.481949795451758,2.839688272992236,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999999998,38.41412,-115.54531,"Non-REE Site range(0, 200)",Non-REE,0
1810.4081880546807,46.15102726397316,8.252664807879555,5.748168653744491,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.65776,-112.59999,"Non-REE Site range(0, 200)",Non-REE,0
